ID,NAME,ADDRESS,CITY,URL,PHONE,TYPE,ZIP
282,McDonald's,606 Neptune Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11224
283,McDonald's,1531 Fulton Street,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11216
284,McDonald's,57 Empire Blvd,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11225
285,McDonald's,430 86th St.,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11209
286,McDonald's,880 Coney Island Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11218
287,McDonald's,7602 Flatlands Avenue,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11236
288,McDonald's,2848 Church Avenue,Brooklyn,http://www.mcdonalds.com/wireless.html,718-940-8082,Fee-based,11226
289,McDonald's,7124 3rd Ave.,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11209
290,McDonald's,428 Knickerbocker Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11237
291,McDonald's,267 Broadway,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11211
292,McDonald's,5407 Kings Plz,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11234
293,McDonald's,1101 Rutland Avenue,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11212
294,McDonald's,652 Meeker Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11222
295,New York Perks,193 Smith Street,Brooklyn,,,Fee-based,11201
296,Ozzie's Coffee -  7th Ave.,57 7th Avenue,Brooklyn,,718-398-6695,Fee-based,11217
297,Ozzies Coffee and Tea,249 5th Avenue,Brooklyn,,718-768-6868,Fee-based,11215
298,Park Plaza Diner,220 Cadman Plaza West,Brooklyn,,,Fee-based,11201
299,Uprising Cafe - 3rd Ave,7025 3rd Ave,Brooklyn,,,Fee-based,11209
300,Uprising Cafe - 9 street,328 7th Ave,Brooklyn,,,Fee-based,11215
301,Kelloggs Diner,518 Metropolitan Ave,Brooklyn,,,Fee-based,11211
303,Starbucks,6423 18th Avenue,Brooklyn,http://www.starbucks.com,718-234-7160,Fee-based,11204
304,Starbucks,7419 3rd Avenue,Brooklyn,http://www.starbucks.com,718-836-3519,Fee-based,11209
305,Starbucks,9202 Third Avenue,Brooklyn,http://www.starbucks.com,718-492-7395,Fee-based,11209
306,Starbucks,607 Brighton Beach Av,Brooklyn,http://www.starbucks.com,718-934-3211,Fee-based,11235
307,Starbucks,167 Court Street,Brooklyn,http://www.starbucks.com,718-222-9729,Fee-based,11201
308,Starbucks,50 Court Street,Brooklyn,http://www.starbucks.com,718-855-0369,Fee-based,11201
309,Starbucks,33 Hillel Place,Brooklyn,http://www.starbucks.com,718-338-2489,Fee-based,11210
310,Starbucks,164 7th Avenue,Brooklyn,http://www.starbucks.com,718-369-1213,Fee-based,11215
311,The Internet Garage,218 Bedford Avenue,Brooklyn,,,Fee-based,11211
312,Power Talk,700 Grand Street,Brooklyn,,,Fee-based,11211
313,Purity Diner,43 Underill Ave.,Brooklyn,http://www.s-ilink.net,212-937-8902,Fee-based,11238
314,Goal Post,1752 Bath Ave.,Brooklyn,,,Fee-based,11214
316,McDonald's,106-15 71ST AVE,Forest Hills,http://www.mcdonalds.com/wireless.html,,Fee-based,11375
317,McDonald's,98-01 METROPOLITAN AVE,Forest Hills,http://www.mcdonalds.com/wireless.html,,Fee-based,11375
318,McDonald's,72-69 KISSENA BLVD,Flushing,http://www.mcdonalds.com/wireless.html,,Fee-based,11367
319,McDonald's,87-88 PARSON BLVD,Jamaica,http://www.mcdonalds.com/wireless.html,,Fee-based,11432
320,McDonald's,159-01 JAMAICA AVENUE,Jamaica,http://www.mcdonalds.com/wireless.html,,Fee-based,11432
321,McDonald's,95-05A 63RD DR,Rego Park,http://www.mcdonalds.com/wireless.html,,Fee-based,11374
322,McDonald's,91-19 QUEEN BLVD,Elmhurst,http://www.mcdonalds.com/wireless.html,,Fee-based,11373
323,McDonald's,95-05 57TH AVE,Corona,http://www.mcdonalds.com/wireless.html,,Fee-based,11373
324,McDonald's,119-05 LIBERTY AVE,Richmond Hills,http://www.mcdonalds.com/wireless.html,,Fee-based,11419
325,McDonald's,40-12 NATIONAL ST,Corona,http://www.mcdonalds.com/wireless.html,,Fee-based,11368
326,McDonald's,181-25 HILLSIDE AVENUE,Jamaica,http://www.mcdonalds.com/wireless.html,,Fee-based,11432
327,McDonald's,80-03 QUEENS BLVD,Elmhurst,http://www.mcdonalds.com/wireless.html,,Fee-based,11373
328,McDonald's,114-01 SUTPHIN BLVD,Jamaica,http://www.mcdonalds.com/wireless.html,,Fee-based,11436
329,McDonald's,37-59 82ND ST,Jackson Heights,http://www.mcdonalds.com/wireless.html,,Fee-based,11372
330,McDonald's,75-11 ROOSEVELT AVE,Jackson Heights,http://www.mcdonalds.com/wireless.html,,Fee-based,11372
331,McDonald's,37-19 JUNCTION BLVD,Corona,http://www.mcdonalds.com/wireless.html,,Fee-based,11368
332,McDonald's,155-14 ROOSEVELT AVE,Flushing,http://www.mcdonalds.com/wireless.html,,Fee-based,11354
333,McDonald's,54-29 METROPOLITAN AVE,Ridgewood,http://www.mcdonalds.com/wireless.html,,Fee-based,11385
334,McDonald's,59-60 55TH ROAD,Maspeth,http://www.mcdonalds.com/wireless.html,,Fee-based,11378
335,McDonald's,3001 STRATTON ST,Flushing,http://www.mcdonalds.com/wireless.html,,Fee-based,11354
336,McDonald's,203-11 NORTHERN BLVD,Bayside,http://www.mcdonalds.com/wireless.html,,Fee-based,11361
337,McDonald's,88-05 ASTORIA BLVD,E Elmhurst,http://www.mcdonalds.com/wireless.html,,Fee-based,11369
338,McDonald's,159-40 CROSS BAY BLVD,Howard Beach,http://www.mcdonalds.com/wireless.html,,Fee-based,11414
339,McDonald's,51-35 NORTHERN BLVD,Woodside,http://www.mcdonalds.com/wireless.html,,Fee-based,11377
340,McDonald's,54-04 MYRTLE AVE,Ridgewood,http://www.mcdonalds.com/wireless.html,,Fee-based,11385
342,McDonald's,45-06 GREENPOINT AVE,Sun,http://www.mcdonalds.com/wireless.html,,Fee-based,11104
343,McDonald's,88-14 SPRINGFIELD BLVD,Hillside,http://www.mcdonalds.com/wireless.html,,Fee-based,11427
344,McDonald's,31-67 STEINWAY ST,Astoria,http://www.mcdonalds.com/wireless.html,,Fee-based,11103
1,NYC Public Library - Baychester Branch,2049 Asch Loop North,Bronx,http://www.nypl.org/branch/services/wifi.html,718-379-6700,Free,10475
2,NYC Public Library - Castel Hill Branch,947 Castle Hill Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-824-3838,Free,10473
3,NYC Public Library - City Island Branch,320 City Island Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-885-1703,Free,10464
4,NYC Public Library - Clason's Point Branch,1215 Morrison Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-842-1235,Free,10472
5,NYC Public Library - Eastchester Branch,1385 East Gun Hill Road,Bronx,http://www.nypl.org/branch/services/wifi.html,718-653-3292,Free,10469
6,NYC Public Library - Edenwald Branch,1255 East 233rd Street,Bronx,http://www.nypl.org/branch/services/wifi.html,718-798-3355,Free,10466
8,NYC Public Library - Francis Martin Branch,2150 University Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-295-5287,Free,10453
9,NYC Public Library - Hunt's Point Branch,877 Southern Boulevard,Bronx,http://www.nypl.org/branch/services/wifi.html,718-617-0338,Free,10459
10,NYC Public Library - Jerome Park Branch,118 Eames Place,Bronx,http://www.nypl.org/branch/services/wifi.html,718-549-5200,Free,10468
11,NYC Public Library - Kingsbridge Branch,280 West 231st Street,Bronx,http://www.nypl.org/branch/services/wifi.html,718-548-5656,Free,10463
12,NYC Public Library - Pelham Bay Branch,3060 Middletown Road,Bronx,http://www.nypl.org/branch/services/wifi.html,718-792-6744,Free,10461
13,NYC Public Library - Riverdale Branch,5540 Mosholu Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-549-1212,Free,10471
14,NYC Public Library -Soundview Branch,660 Soundview Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-589-0880,Free,10473
15,NYC Public Library - Spuyten Duyvil Branch,650 W. 235th St.,Bronx,http://www.nypl.org/branch/services/wifi.html,718-796-1202,Free,10463
16,NYC Public Library - Throg's Neck Branch,3025 Cross Bronx Expressway Extension,Bronx,http://www.nypl.org/branch/services/wifi.html,718-792-2612,Free,10465
17,NYC Public Library - Van Cortlandt,3874 Sedgwick Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-543-5150,Free,10463
18,NYC Public Library - Van Nest Branch,2147 Barnes Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-829-5864,Free,10462
19,NYC Public Library - Wakefield Branch,4100 Lowerre Place,Bronx,http://www.nypl.org/branch/services/wifi.html,718-652-4663,Free,10466
20,NYC Public Library - West Farms Branch,2085 Honeywell Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-367-5376,Free,10460
21,NYC Public Library - Westchester Square,2521 Glebe Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-863-0436,Free,10461
22,NYC Public Library - Woodlawn Heights,4355 Katonah Avenue,Bronx,http://www.nypl.org/branch/services/wifi.html,718-519-9627,Free,10470
23,The Bruckner Bar & Grill,1 Bruckner Blvd,Bronx,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Bruckner_Bar_and_Grill_New_York_NY_23205.aspx,718-665-2001,Free,10454
24,Longwood Art Gallery Hostos Community College Campus,450 Grand Concourse,Bronx,,718-518-6728,Free,10451
25,Brooklyn Public Library - Arlington,203 Arlington Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-277-6105,Free,11207
26,Brooklyn Public Library - Bay Ridge,7223 Ridge Blvd.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-748-5709,Free,11209
27,Brooklyn Public Library - Bedford,496 Franklin Avenue,Brooklyn,http://www.brooklynpubliclibrary.org/,718-623-0012,Free,11238
29,Brooklyn Public Library - Borough Park,1265 43rd St.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-437-4085,Free,11219
30,Brooklyn Public Library - Brighton Beach,16 Brighton First Rd.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-946-2917,Free,11235
31,Brooklyn Public Library - Brooklyn Heights,280 Cadman Plaza West,Brooklyn,http://www.brooklynpubliclibrary.org/,718-623-7100,Free,11201
32,Brooklyn Public Library - Brower Park,725 St. Marks Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-773-7208,Free,11216
33,Brooklyn Public Library - Brownsville,61 Glenmore Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-498-9721,Free,11212
34,Brooklyn Public Library - Bushwick,340 Bushwick Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-602-1348,Free,11206
36,Brooklyn Public Library - Canarsie,1580 Rockaway Pkwy.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-257-6547,Free,11236
37,Brooklyn Public Library - Carroll Gardens,396 Clinton St.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-596-6972,Free,11231
39,Brooklyn Public Library - Central Library,Grand Army Plaza,Brooklyn,http://www.brooklynpubliclibrary.org/,718-230-2100,Free,11238
40,Brooklyn Public Library - Clarendon,2035 Nostrand Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-421-1159,Free,11210
41,Brooklyn Public Library - Clinton Hill,380 Washington Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-398-8713,Free,11238
42,Brooklyn Public Library - Coney Island,1901 Mermaid Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-265-3220,Free,11224
44,Brooklyn Public Library - Cortelyou,1305 Cortelyou Rd.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-693-7763,Free,11226
45,Brooklyn Public Library - Crown Heights Branch,560 New York Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-773-1180,Free,11225
46,Brooklyn Public Library - Cypress Hills,1197 Sutter Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-277-6004,Free,11208
47,Brooklyn Public Library - DeKalb,790 Bushwick Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-455-3898,Free,11221
48,Brooklyn Public Library - Dyker,8202 13th Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-748-6261,Free,11228
49,Brooklyn Public Library - East Flatbush,9612 Church Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-922-0927,Free,11212
50,Brooklyn Public Library - Eastern Parkway,1044 Eastern Pkwy.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-953-4225,Free,11213
53,Brooklyn Public Library - Flatbush,22 Linden Blvd.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-856-0813,Free,11226
54,Brooklyn Public Library - Flatlands,2065 Flatbush Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-253-4409,Free,11234
55,Brooklyn Public Library - Fort Hamilton,9424 Fourth Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-748-6919,Free,11209
56,Brooklyn Public Library - Gerritsen Beach Branch,2808 Gerritsen Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-368-1435,Free,11229
57,Brooklyn Public Library - Gravesend,303 Ave. X,Brooklyn,http://www.brooklynpubliclibrary.org/,718-382-5792,Free,11223
58,Brooklyn Public Library - Greenpoint,107 Norman Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-349-8504,Free,11222
59,Brooklyn Public Library - Highlawn,1664 W. 13th St.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-234-7208,Free,11223
561,Pizza Villa,131 7th Ave S,New York,,212-627-7548,Fee-based,10014
60,Brooklyn Public Library - Homecrest,2525 Coney Island Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-382-5924,Free,11223
61,Brooklyn Public Library - Jamaica Bay,9727 Seaview Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-241-3571,Free,11236
62,Brooklyn Public Library - Kensington,410 Ditmas Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-435-9431,Free,11218
63,Brooklyn Public Library - Kings Bay,3650 Nostrand Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-368-1709,Free,11229
64,Brooklyn Public Library - Kings Highway,2115 Ocean Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-375-3037,Free,11229
65,Brooklyn Public Library - Leonard,81 Devoe St.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-486-3365,Free,11211
66,Brooklyn Public Library - Macon,361 Lewis Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-573-5606,Free,11233
67,Brooklyn Public Library - Mapleton,1702 60th St,Brooklyn,http://www.brooklynpubliclibrary.org/,718-256-2117,Free,11204
68,Brooklyn Public Library - Marcy,617 DeKalb Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-935-0032,Free,11216
69,Brooklyn Public Library - McKinley Park,6802 Fort Hamilton Pkwy,Brooklyn,http://www.brooklynpubliclibrary.org/,718-748-8001,Free,11219
70,Brooklyn Public Library - Midwood,975 East 16th St,Brooklyn,http://www.brooklynpubliclibrary.org/,718-252-0967,Free,11230
71,Brooklyn Public Library - Mill Basin,2385 Ralph Ave,Brooklyn,http://www.brooklynpubliclibrary.org/,718-241-3973,Free,11234
72,Brooklyn Public Library - New Lots,665 New Lots Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-649-0311,Free,11207
73,Brooklyn Public Library - New Utrecht,1743 86th St.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-236-4086,Free,11214
74,Brooklyn Public Library - Pacific,25 Fourth Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-638-1531,Free,11217
75,Brooklyn Public Library - Paerdegat,850 E. 59th St.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-241-3994,Free,11234
76,Brooklyn Public Library - Park Slope,431 6th Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-832-1853,Free,11215
77,Brooklyn Public Library - Red Hook,7 Wolcott St.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-935-0203,Free,11231
78,Brooklyn Public Library - Rugby,1000 Utica Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-566-0054,Free,11203
79,Brooklyn Public Library - Ryder,5902- 23rd Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-331-2962,Free,11204
80,Brooklyn Public Library - Saratoga,"Thomas S. Boyland St. at ""Macon St.""",Brooklyn,http://www.brooklynpubliclibrary.org/,718-573-5224,Free,11233
81,Brooklyn Public Library - Sheepshead Bay,2636 E.14th St.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-368-1815,Free,11235
82,Brooklyn Public Library - Spring Creek Branch,12143 Flatlands Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-257-6571,Free,11207
83,Brooklyn Public Library - Stone Avenue,581 Mother Gaston Boulevard,Brooklyn,http://www.brooklynpubliclibrary.org/,718-485-8347,Free,11212
84,Brooklyn Public Library - Sunset Park,5108 4th Avenue,Brooklyn,http://www.brooklynpubliclibrary.org/,718-567-2806,Free,11220
85,Brooklyn Public Library - Ulmer Park,2602 Bath Ave,Brooklyn,http://www.brooklynpubliclibrary.org/,718-265-3443,Free,11214
86,Brooklyn Public Library - Walt Whitman,93 Saint Edwards St.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-935-0244,Free,11205
87,Brooklyn Public Library - Washington Irving,360 Irving Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-628-8378,Free,11237
88,Brooklyn Public Library - Williamsburgh,240 Division Ave.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-302-3485,Free,11211
89,Brooklyn Public Library - Windsor Terrace,160 E. 5th St.,Brooklyn,http://www.brooklynpubliclibrary.org/,718-686-9707,Free,11218
90,Brooklyn Museum of Art,200 Eastern Parkway,Brooklyn,http://www.brooklynmuseum.org/visit/wireless.php,,Free,11238
91,Bristens Cafe,525 DeKalb Avenue,Brooklyn,http://www.yelp.com/biz/bristens-eatery-brooklyn,646-393-9422,Free,11205
92,Cafe Sutra,639A 5th Ave,Brooklyn,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Cafe_Sutra_New_York_NY_5519.aspx,718-499-0279,Free,11215
93,MishMash,1103 Kings Highway,Brooklyn,http://www.mishmashgourmet.com,718-375-5100,Free,11229
94,Naidre's,384 Seventh Avenue,Brooklyn,http://www.naidres.com/,718-965-7585,Free,11215
95,Polytechnic University Bern Dibner Library of Science & Technology,Five Metrotech Center,Brooklyn,http://www.poly.edu/research/library,718-260-3600,Free,11201
96,St. Francis College McGarry Library,180 Remsen Street,Brooklyn,http://library.stfranciscollege.edu/,718-489-5201,Free,11201
97,Kitty Kiernans Bar,9715 third avenue,Brooklyn,http://www.kittykiernans.com/,718-921-0217,Free,11209
98,Atlas Café,116 Havemeyer St.,Brooklyn,http://www.yelp.com/biz/atlas-cafe-brooklyn,718-782-7470,Free,11211
99,Bread Stuy,401 Lewis Ave,Brooklyn,http://breadstuy.com/main.html,718-771-0633,Free,11233
101,Healthy Nibbles,305 Flatbush Ave,Brooklyn,http://hotspotr.com/spot/1456,718-636-5835,Free,11217
102,Postmark Cafe,326 6th street,Brooklyn,http://www.yelp.com/biz/postmark-cafe-brooklyn,718-768-2613,Free,11215
103,Tillies,248 DeKalb Avenue,Brooklyn,http://tilliesofbrooklyn.com/,718-783-8691,Free,11205
104,Brooklyn Lyceum coffee shop,225 4th Ave,Brooklyn,http://www.superpages.com/cities/mtg/wifi-1258829/,718 857-4816,Free,11215
105,Gorilla Coffee,97 Fifth Ave,Brooklyn,http://hotspotr.com/spot,718-230-3244,Free,11217
106,Heights Coffee,335 Flatbush Ave,Brooklyn,http://www.heightscoffee.com/,718-638-1936,Free,11217
107,Outpost Lounge,1014 Fulton St.,Brooklyn,http://www.outaboutbrooklyn.com/outpost-lounge/,718-636-1260,Free,11238
108,Tea Lounge,837 Union Street,Brooklyn,http://www.yelp.com/biz/tea-lounge-brooklyn,718-768-4966,Free,11215
109,Prospect Perk Cafe,183 Sterling Pl,Brooklyn,http://www.yelp.com/biz/prospect-perk-cafe-brooklyn,718-783-7375,Free,11238
111,Mama B's,351 Graham Avenue,Brooklyn,http://newyork.timeout.com/restaurants/williamsburg/2644/mama-bs-cafe-and-juice-bar,718-599-8859,Free,11211
113,Supercore,305 Bedford Avenue,Brooklyn,http://www.yelp.com/biz/supercore-brooklyn,718-302-1629,Free,11211
114,The Greenpoint Coffee House,195 Franklin Street,Brooklyn,http://www.yelp.com/biz/greenpoint-coffee-house-brooklyn-2,718-349-6635,Free,11222
116,The Archive,49 Bogart St,Brooklyn,http://www.yelp.com/biz/the-archive-cafe-brooklyn,718-381-1944,Free,11206
117,Lucky Cat,245 Grand Street,Brooklyn,http://www.yelp.com/biz/the-lucky-cat-brooklyn,718-782-0437,Free,11211
120,Southside Caffe,229 S 4th Street,Brooklyn,http://www.blockmagazine.com/block_stock_barrel.php?title=lstronggcaught_in_the_wireless_webl_stro&more=1&c=1&tb=1&pb=1,718-388-4642,Free,11211
121,Queens Library - Astoria,14-01 Astoria Boulevard,Long Island City,http://www.queenslibrary.org/,718-278-2220,Free,11102
122,Queens Library - Broadway,40-20 Broadway,Long Island City,http://www.queenslibrary.org/,718-721-2462,Free,11103
123,Queens Library - Central Library  (ALC),89-11 Merrick Boulevard,Jamaica,http://www.queenslibrary.org/,718-990-0700,Free,11432
124,Queens Library - Corona,38-23 104 Street,Corona,http://www.queenslibrary.org/,718-426-2844,Free,11368
125,Queens Library - Court Square,25-01 Jackson Avenue,Long Island City,http://www.queenslibrary.org/,718-937-2790,Free,11101
126,Queens Library - East Elmhurst,95-06 Astoria Boulevard,East Elmhurst,http://www.queenslibrary.org/,718-424-2619,Free,11369
127,Queens Library - Jackson Heights,35-51 81 Street,Jackson Heights,http://www.queenslibrary.org/,718-899-2500,Free,11372
128,Queens Library - Langston Hughes,100-01 Northern Boulevard,Corona,http://www.queenslibrary.org/,718-651-1100,Free,11368
131,Queens Library - Steinway (ALC),21-45 31 Street,Long Island City,http://www.queenslibrary.org/,718-728-1965,Free,11105
132,Queens Library - Woodside,54-22 Skillman Avenue,Woodside,http://www.queenslibrary.org/,718-429-4700,Free,11377
133,All Friend Cafe,7805 164 Street,Queens,,,Free,11366
135,Bagels And Bake,40-15 Bell Blvd.,Bayside,http://local.yahoo.com/info-11375980-bagels-and-bake-under-the-green-canopy-bayside,718-229-6132,Free,11361
136,Modus Vivendi,72-07 Austin Street,Forest Hills,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Modus_Vivendi_Tea_and_Cafe_Glry_Forest_HillsQueens_NY_14949.aspx,718-997-0500,Free,11375
137,Queens City Bakery & Cafe,2405 Jackson Ave,Long Island City,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Queens_City_Bakery_Cafe_New_York_NY_22669.aspx,718-361-5700,Free,11101
138,Ten63 Café,1063 Jackson Avenue,Long Island City,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Ten63_Cafe_Queens_NY_17273.aspx,718-482-7679,Free,11101
139,Communitea,4702 Vernon Blvd,Long Island City,http://www.yelp.com/biz/communitea-long-island-city,718-729-7708,Free,11101
140,Cafe Bar,3290 36th St,Astoria,http://www.yelp.com/biz/cafe-bar-astoria,718-204-5273,Free,11106
141,Munch Cafe' & Grill,7160 Yellowstone Blvd,Forest Hills,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Munch_Cafe_and_Grill_Forest_HillsQueens_NY_15107.aspx,718-544-0075,Free,11375
142,Astroval Travel,103-16 Roosevelt Ave,Corona,http://v4.jiwire.com/wi-fi-wireless-hotspot-Corona-New-York-NY-US-Astroval-Travel-1086848.htm,718-446-3912,Free,11368
143,Speedimpex USA,35-02 48th Ave,Long Island City,http://v4.jiwire.com/wi-fi-wireless-hotspot-Long-Island-City-New-York-NY-US-Speedimpex-USA-1133526.htm,,Free,11101
144,NYC Public Library - Great Kills,56 Giffords Lane,Staten Island,http://www.nypl.org/branch/services/wifi.html,718-984-6670,Free,10308
145,NYC Public Library - New Dorp Branch,309 New Dorp Lane,Staten Island,http://www.nypl.org/branch/services/wifi.html,718-351-2977,Free,10306
146,NYC Public Library - Port Richmond,75 Bennett Street,Staten Island,http://www.nypl.org/branch/services/wifi.html,718-442-0158,Free,10302
147,NYC Public Library - West New Brighton Branch,976 Castleton Avenue,Staten Island,http://www.nypl.org/branch/services/wifi.html,718-442-1416,Free,10310
148,NYC Public Library - Dongan Hills Branch,1617 Richmond Road,Staten Island,http://www.nypl.org/branch/services/wifi.html,718-351-1444,Free,10304
149,NYC Public Library -Todt Hill-Westerleigh Branch,2550 Victory Boulevard,Staten Island,http://www.nypl.org/branch/services/wifi.html,718-494-1642,Free,10314
516,McDonalds,1188 6th Avenue,New York,http://www.mcdonalds.com/wireless.html,212-944-2720,Fee-based,10036
517,McDonalds,1560 Broadway,New York,http://www.mcdonalds.com/wireless.html,212-921-8900,Fee-based,10036
518,McDonalds,14 East 47th Street,New York,http://www.mcdonalds.com/wireless.html,212-697-8148,Fee-based,10017
519,McDonalds,West 46th St & 12th Avenue Pier 86,New York,http://www.mcdonalds.com/wireless.html,212-245-6458,Fee-based,10036
520,McDonalds,735 9th Ave,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10019
521,McDonalds,1651 Broadway,New York,http://www.mcdonalds.com/wireless.html,212-586-5530,Fee-based,10019
522,McDonalds,824 3rd Avenue,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10022
523,McDonalds,946 8th Avenue,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10019
524,McDonalds,47 West 57th Street,New York,http://www.mcdonalds.com/wireless.html,212-753-4290,Fee-based,10019
525,McDonalds,966 3rd Avenue,New York,http://www.mcdonalds.com/wireless.html,212-753-5360,Fee-based,10022
526,McDonalds,2049 Broadway,New York,http://www.mcdonalds.com/wireless.html,212-724-0435,Fee-based,10023
527,McDonalds,1286 1st Avenue,New York,http://www.mcdonalds.com/wireless.html,212-249-3551,Fee-based,10021
528,McDonalds,1499 3rd Ave,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10028
530,McDonalds,638 Columbus Ave,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10024
531,McDonalds,1871 2nd Avenue,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10029
532,McDonalds,2549 Broadway,New York,http://www.mcdonalds.com/wireless.html,212-864-8138,Fee-based,10025
533,McDonalds,1872 3rd Ave,New York,http://www.mcdonalds.com/wireless.html,212-828-4071,Fee-based,10029
534,McDonalds,125th St & Lexington Ave,New York,http://www.mcdonalds.com/wireless.html,646-672-1381,Fee-based,10035
535,McDonalds,215 West 125th Street,New York,http://www.mcdonalds.com/wireless.html,212-864-2201,Fee-based,10027
536,McDonalds,354 W 125th St,New York,http://www.mcdonalds.com/wireless.html,212-864-2124,Fee-based,10027
537,McDonalds,600 West 125th St,New York,http://www.mcdonalds.com/wireless.html,212-662-2965,Fee-based,10027
538,McDonalds,444 Lenox Avenue,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10037
539,McDonalds,52 Fulton Street,New York,http://www.mcdonalds.com/wireless.html,212-528-2930,Fee-based,10038
540,McDonalds,2379 Adam Clayton Powell Jr Blvd,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10030
541,McDonalds,3549 Broadway,New York,http://www.mcdonalds.com/wireless.html,212-281-5330,Fee-based,10031
542,McDonalds,3410 Broadway,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10031
